Reaction Date,Reaction Type,Parent Type,Parent ID
"Nov 26, 2024, 7:17:36 PM",Kudos,Activity,12989606735
"Nov 27, 2024, 7:30:57 AM",Kudos,Activity,12989683850
"Nov 27, 2024, 6:25:45 PM",Kudos,Activity,12995509984
"Nov 27, 2024, 6:25:51 PM",Kudos,Activity,12995938814
"Nov 28, 2024, 8:07:28 PM",Kudos,Activity,13004207269
"Nov 28, 2024, 8:07:36 PM",Kudos,Activity,12996610860
"Nov 28, 2024, 8:07:48 PM",Kudos,Activity,13003286059
"Nov 30, 2024, 1:50:14 PM",Kudos,Activity,13014529894
"Dec 1, 2024, 12:29:43 PM",Kudos,Activity,13021862952
"Dec 1, 2024, 12:29:46 PM",Kudos,Activity,13016442878
"Dec 1, 2024, 1:47:36 PM",Kudos,Activity,13023094288
"Dec 2, 2024, 8:38:20 PM",Kudos,Activity,13031075110
"Dec 3, 2024, 7:23:10 PM",Kudos,Activity,13039887346
"Dec 3, 2024, 7:23:17 PM",Kudos,Activity,13039762457
"Dec 3, 2024, 7:23:22 PM",Kudos,Activity,13039819172
"Dec 3, 2024, 7:23:24 PM",Kudos,Activity,13039754396
"Dec 3, 2024, 7:23:34 PM",Kudos,Activity,13037446988
"Dec 3, 2024, 7:23:38 PM",Kudos,Activity,13038217806
"Dec 4, 2024, 9:09:35 PM",Kudos,Activity,13040004409
"Dec 4, 2024, 9:10:00 PM",Kudos,Activity,13047012056
"Dec 5, 2024, 6:48:11 PM",Kudos,Activity,13053272456
"Dec 5, 2024, 6:48:15 PM",Kudos,Activity,13053459390
"Dec 6, 2024, 8:16:22 PM",Kudos,Activity,13060669147
"Dec 6, 2024, 8:17:46 PM",Kudos,Activity,13058084274
"Dec 7, 2024, 12:41:42 PM",Kudos,Activity,13064060291
"Dec 7, 2024, 1:00:23 PM",Kudos,Activity,13065047874
"Dec 7, 2024, 6:23:57 PM",Kudos,Activity,13066218216
"Dec 8, 2024, 2:42:21 PM",Kudos,Activity,13071217905
"Dec 8, 2024, 2:42:28 PM",Kudos,Activity,13070253521
"Dec 8, 2024, 2:42:31 PM",Kudos,Activity,13070001767
"Dec 8, 2024, 2:42:34 PM",Kudos,Activity,13070880411
"Dec 10, 2024, 6:38:23 PM",Kudos,Activity,13087568616
"Dec 10, 2024, 6:38:26 PM",Kudos,Activity,13087683771
"Dec 10, 2024, 6:38:27 PM",Kudos,Activity,13087543432
"Dec 10, 2024, 6:38:29 PM",Kudos,Activity,13087636969
"Dec 10, 2024, 6:38:45 PM",Kudos,Activity,13087589223
"Dec 10, 2024, 7:03:25 PM",Kudos,Activity,13087845575
"Dec 10, 2024, 7:03:29 PM",Kudos,Activity,13087722552
"Dec 11, 2024, 4:55:13 PM",Kudos,Activity,13092852030
"Dec 12, 2024, 7:37:53 PM",Kudos,Activity,13101240979
"Dec 12, 2024, 7:38:05 PM",Kudos,Activity,13100598952
"Dec 12, 2024, 9:52:40 PM",Kudos,Activity,13102186487
"Dec 13, 2024, 5:45:26 PM",Kudos,Activity,13107719090
"Dec 13, 2024, 5:45:27 PM",Kudos,Activity,13106873014
"Dec 14, 2024, 2:04:33 PM",Kudos,Activity,13112704735
"Dec 15, 2024, 1:42:44 PM",Kudos,Activity,13119571237
"Dec 15, 2024, 7:57:21 PM",Kudos,Activity,13122850534
"Dec 16, 2024, 9:01:04 PM",Kudos,Activity,13128037177
"Dec 16, 2024, 9:01:09 PM",Kudos,Activity,13129799040
"Dec 16, 2024, 9:01:13 PM",Kudos,Activity,13129210089
"Dec 16, 2024, 9:01:20 PM",Kudos,Activity,13127852126
"Dec 16, 2024, 9:01:32 PM",Kudos,Activity,13127444884
"Dec 17, 2024, 9:37:59 AM",Kudos,Activity,13132472880
"Dec 17, 2024, 7:20:24 PM",Kudos,Activity,13136923989
"Dec 17, 2024, 7:20:32 PM",Kudos,Activity,13136811989
"Dec 17, 2024, 7:20:35 PM",Kudos,Activity,13136815407
"Dec 17, 2024, 7:20:40 PM",Kudos,Activity,13136887019
"Dec 17, 2024, 7:20:56 PM",Kudos,Activity,13135747364
"Dec 17, 2024, 7:21:03 PM",Kudos,Activity,13135246433
"Dec 18, 2024, 7:44:46 PM",Kudos,Activity,13143654150
"Dec 19, 2024, 6:12:16 PM",Kudos,Activity,13148711819
"Dec 19, 2024, 6:12:24 PM",Kudos,Activity,13149205245
"Dec 19, 2024, 6:12:26 PM",Kudos,Activity,13149173069
"Dec 19, 2024, 6:12:31 PM",Kudos,Activity,13149968800
"Dec 19, 2024, 6:12:33 PM",Kudos,Activity,13150118985
"Dec 19, 2024, 6:13:44 PM",Kudos,Activity,13149829097
"Dec 19, 2024, 8:03:12 PM",Kudos,Activity,13150693971
"Dec 19, 2024, 8:03:14 PM",Kudos,Activity,13150636128
"Dec 20, 2024, 11:59:35 AM",Kudos,Activity,13154399166
"Dec 20, 2024, 3:55:22 PM",Kudos,Activity,13155409473
"Dec 21, 2024, 11:08:03 AM",Kudos,Activity,13159602626
"Dec 21, 2024, 11:08:04 AM",Kudos,Activity,13159470945
"Dec 21, 2024, 11:08:08 AM",Kudos,Activity,13156202469
"Dec 21, 2024, 11:08:10 AM",Kudos,Activity,13156117910
"Dec 21, 2024, 11:08:11 AM",Kudos,Activity,13155601132
"Dec 21, 2024, 7:52:51 PM",Kudos,Activity,13162365513
"Dec 21, 2024, 7:52:57 PM",Kudos,Activity,13161779847
"Dec 22, 2024, 12:26:38 PM",Kudos,Activity,13167352482
"Dec 22, 2024, 12:26:41 PM",Kudos,Activity,13167404467
"Dec 22, 2024, 12:26:44 PM",Kudos,Activity,13167498044
"Dec 23, 2024, 11:44:41 AM",Kudos,Activity,13173413748
"Dec 23, 2024, 11:44:43 AM",Kudos,Activity,13173227128
"Dec 23, 2024, 11:44:43 AM",Kudos,Activity,13173304703
"Dec 23, 2024, 11:44:46 AM",Kudos,Activity,13173214805
"Dec 23, 2024, 2:48:08 PM",Kudos,Activity,13174162595
"Dec 23, 2024, 2:48:21 PM",Kudos,Activity,13174527698
"Dec 23, 2024, 4:27:01 PM",Kudos,Activity,13175340868
"Dec 24, 2024, 11:07:16 AM",Kudos,Activity,13179852305
"Dec 24, 2024, 11:07:39 AM",Kudos,Activity,13180167586
"Dec 24, 2024, 11:07:43 AM",Kudos,Activity,13179669390
"Dec 24, 2024, 11:07:45 AM",Kudos,Activity,13179733516
"Dec 24, 2024, 1:14:11 PM",Kudos,Activity,13181177635
"Dec 24, 2024, 1:14:14 PM",Kudos,Activity,13180402193
"Dec 25, 2024, 4:10:53 PM",Kudos,Activity,13187329079
"Dec 25, 2024, 4:11:08 PM",Kudos,Activity,13187744010
"Dec 26, 2024, 11:00:35 AM",Kudos,Activity,13191782712
"Dec 26, 2024, 11:00:40 AM",Kudos,Activity,13191550336
"Dec 26, 2024, 11:01:04 AM",Kudos,Activity,13188441042
"Dec 26, 2024, 11:12:12 AM",Kudos,Activity,13192215140
"Dec 26, 2024, 4:19:53 PM",Kudos,Activity,13194515057
"Dec 27, 2024, 11:51:34 AM",Kudos,Activity,13199415281
"Dec 27, 2024, 11:51:37 AM",Kudos,Activity,13198411874
"Dec 27, 2024, 11:51:41 AM",Kudos,Activity,13196029828
"Dec 27, 2024, 12:44:43 PM",Kudos,Activity,13200054741
"Dec 27, 2024, 1:48:18 PM",Kudos,Activity,13200626821
"Dec 27, 2024, 3:36:45 PM",Kudos,Activity,13201217401
"Dec 28, 2024, 10:01:35 AM",Kudos,Activity,13205881021
"Dec 28, 2024, 10:01:48 AM",Kudos,Activity,13206042018
"Dec 29, 2024, 9:06:19 AM",Kudos,Activity,13213303051
"Dec 30, 2024, 8:05:25 AM",Kudos,Activity,13221018304
"Dec 30, 2024, 8:05:34 AM",Kudos,Activity,13218614478
"Dec 30, 2024, 3:59:57 PM",Kudos,Activity,13223559949
"Dec 30, 2024, 4:00:02 PM",Kudos,Activity,13223744973
"Dec 30, 2024, 7:47:16 PM",Kudos,Activity,13224656494
"Dec 31, 2024, 9:51:34 AM",Kudos,Activity,13229076689
"Dec 31, 2024, 10:05:50 AM",Kudos,Activity,13228919668
"Dec 31, 2024, 10:14:02 AM",Kudos,Activity,13229268842
"Dec 31, 2024, 10:14:34 AM",Kudos,Activity,13229269968
"Dec 31, 2024, 10:14:41 AM",Kudos,Activity,13229269648
"Dec 31, 2024, 10:27:11 AM",Kudos,Activity,13229269363
"Dec 31, 2024, 11:27:50 AM",Kudos,Activity,13229672892
"Dec 31, 2024, 11:27:52 AM",Kudos,Activity,13229516675
"Dec 31, 2024, 12:43:52 PM",Kudos,Activity,13230396122
"Dec 31, 2024, 4:51:02 PM",Kudos,Activity,13232415641
"Dec 31, 2024, 4:51:05 PM",Kudos,Activity,13230682347
"Jan 1, 2025, 2:37:52 AM",Kudos,Activity,13235138150
"Jan 1, 2025, 10:10:24 AM",Kudos,Activity,13236268155
"Jan 1, 2025, 3:07:37 PM",Kudos,Activity,13238445537
"Jan 1, 2025, 3:07:50 PM",Kudos,Activity,13238658438
"Jan 1, 2025, 3:07:53 PM",Kudos,Activity,13237164969
"Jan 1, 2025, 5:17:46 PM",Kudos,Activity,13239936859
"Jan 2, 2025, 8:51:42 AM",Kudos,Activity,13243857291
"Jan 2, 2025, 3:26:46 PM",Kudos,Activity,13246111173
"Jan 2, 2025, 3:26:55 PM",Kudos,Activity,13246108531
"Jan 2, 2025, 4:01:41 PM",Kudos,Activity,13247342399
"Jan 2, 2025, 8:44:10 PM",Kudos,Activity,13249558032
"Jan 2, 2025, 8:44:11 PM",Kudos,Activity,13249035609
"Jan 2, 2025, 8:44:27 PM",Kudos,Activity,13249234609
"Jan 3, 2025, 1:18:00 PM",Kudos,Activity,13254287288
"Jan 3, 2025, 1:48:17 PM",Kudos,Activity,13254564066
"Jan 3, 2025, 3:03:10 PM",Kudos,Activity,13254716065
"Jan 5, 2025, 4:01:31 PM",Kudos,Activity,13273321020
"Jan 5, 2025, 4:01:38 PM",Kudos,Activity,13271909751
"Jan 5, 2025, 9:06:10 PM",Kudos,Activity,13274663381
"Jan 6, 2025, 6:17:27 PM",Kudos,Activity,13282708226
"Jan 6, 2025, 6:17:31 PM",Kudos,Activity,13282934350
"Jan 7, 2025, 3:22:08 PM",Kudos,Activity,13289505268
"Jan 7, 2025, 5:33:26 PM",Kudos,Activity,13291794987
"Jan 7, 2025, 5:46:50 PM",Kudos,Activity,13291815874
"Jan 7, 2025, 6:35:51 PM",Kudos,Activity,13291843990
"Jan 7, 2025, 6:35:51 PM",Kudos,Activity,13291989072
"Jan 8, 2025, 6:22:51 AM",Kudos,Activity,13293004866
"Jan 8, 2025, 6:22:53 AM",Kudos,Activity,13292818628
"Jan 8, 2025, 6:23:03 AM",Kudos,Activity,13292658100
"Jan 8, 2025, 8:17:32 PM",Kudos,Activity,13300689846
"Jan 8, 2025, 8:17:33 PM",Kudos,Activity,13300652384
"Jan 9, 2025, 5:06:19 PM",Kudos,Activity,13308381087
"Jan 9, 2025, 7:41:55 PM",Kudos,Activity,13310402280
"Jan 9, 2025, 7:42:04 PM",Kudos,Activity,13309503943
"Jan 9, 2025, 7:42:39 PM",Kudos,Activity,13309605383
"Jan 9, 2025, 7:42:46 PM",Kudos,Activity,13310114679
"Jan 10, 2025, 4:07:20 PM",Kudos,Activity,13315320329
"Jan 10, 2025, 4:07:21 PM",Kudos,Activity,13317078523
"Jan 10, 2025, 6:50:46 PM",Kudos,Activity,13317758791
"Jan 10, 2025, 8:22:23 PM",Kudos,Activity,13318716208
"Jan 11, 2025, 1:10:46 PM",Kudos,Activity,13324584550
"Jan 11, 2025, 1:10:47 PM",Kudos,Activity,13324173870
"Jan 11, 2025, 1:10:49 PM",Kudos,Activity,13324245062
"Jan 11, 2025, 1:10:51 PM",Kudos,Activity,13324246568
"Jan 11, 2025, 1:11:12 PM",Kudos,Activity,13324005814
"Jan 11, 2025, 2:30:42 PM",Kudos,Activity,13325262012
"Jan 12, 2025, 10:11:20 AM",Kudos,Activity,13331596988
"Jan 12, 2025, 11:26:12 AM",Kudos,Activity,13332512175
"Jan 12, 2025, 11:47:39 AM",Kudos,Activity,13332891210
"Jan 12, 2025, 1:29:02 PM",Kudos,Activity,13332591879
"Jan 13, 2025, 6:10:46 AM",Kudos,Activity,13336940637
"Jan 13, 2025, 8:48:17 PM",Kudos,Activity,13344828167
"Jan 13, 2025, 8:48:22 PM",Kudos,Activity,13344474011
"Jan 13, 2025, 8:48:28 PM",Kudos,Activity,13343065496
"Jan 13, 2025, 8:48:40 PM",Kudos,Activity,13337532169
"Jan 14, 2025, 5:36:11 AM",Kudos,Activity,13347272879
"Jan 14, 2025, 11:16:33 AM",Kudos,Activity,13345228784
"Jan 14, 2025, 7:28:13 PM",Kudos,Activity,13354745369
"Jan 14, 2025, 7:28:24 PM",Kudos,Activity,13353215828
"Jan 14, 2025, 7:28:29 PM",Kudos,Activity,13355123082
"Jan 14, 2025, 7:28:33 PM",Kudos,Activity,13354139000
"Jan 14, 2025, 8:26:25 PM",Kudos,Activity,13355354153
"Jan 14, 2025, 9:19:10 PM",Kudos,Activity,13354198805
"Jan 15, 2025, 4:49:05 PM",Kudos,Activity,13362587209
"Jan 16, 2025, 7:14:52 AM",Kudos,Activity,13365592301
"Jan 16, 2025, 7:14:55 AM",Kudos,Activity,13365426612
"Jan 16, 2025, 8:24:21 PM",Kudos,Activity,13372445980
"Jan 16, 2025, 8:24:23 PM",Kudos,Activity,13372523477
"Jan 16, 2025, 8:24:29 PM",Kudos,Activity,13373086306
"Jan 17, 2025, 8:14:00 PM",Kudos,Activity,13379739355
"Jan 17, 2025, 9:46:10 PM",Kudos,Activity,13380478141
"Jan 17, 2025, 9:46:17 PM",Kudos,Activity,13378473738
"Jan 18, 2025, 4:44:19 AM",Kudos,Activity,13381504355
"Jan 18, 2025, 4:10:00 PM",Kudos,Activity,13388230381
"Jan 18, 2025, 4:10:18 PM",Kudos,Activity,13388611638
"Jan 18, 2025, 7:14:05 PM",Kudos,Activity,13389527902
"Jan 19, 2025, 5:32:51 AM",Kudos,Activity,13390551569
"Jan 19, 2025, 9:27:27 AM",Kudos,Activity,13393620420
"Jan 19, 2025, 11:33:06 AM",Kudos,Activity,13395170203
"Jan 19, 2025, 5:05:12 PM",Kudos,Activity,13397054946
"Jan 20, 2025, 8:35:54 AM",Kudos,Activity,13402964310
"Jan 20, 2025, 8:35:58 AM",Kudos,Activity,13401013229
"Jan 20, 2025, 7:55:40 PM",Kudos,Activity,13407531976
"Jan 20, 2025, 7:55:45 PM",Kudos,Activity,13406665286
"Jan 20, 2025, 7:55:53 PM",Kudos,Activity,13406882782
"Jan 20, 2025, 7:56:03 PM",Kudos,Activity,13406723605
"Jan 20, 2025, 8:08:14 PM",Kudos,Activity,13403507146
"Jan 21, 2025, 6:21:39 AM",Kudos,Activity,13408542878
"Jan 21, 2025, 7:14:10 AM",Kudos,Activity,13408174771
"Jan 21, 2025, 6:08:09 PM",Kudos,Activity,13415464137
"Jan 21, 2025, 6:08:11 PM",Kudos,Activity,13415584036
"Jan 21, 2025, 6:28:16 PM",Kudos,Activity,13416131562
"Jan 21, 2025, 6:41:22 PM",Kudos,Activity,13416237025
"Jan 21, 2025, 7:20:32 PM",Kudos,Activity,13415849923
"Jan 21, 2025, 9:11:38 PM",Kudos,Activity,13416982905
"Jan 21, 2025, 9:11:43 PM",Kudos,Activity,13416873182
"Jan 23, 2025, 10:29:06 AM",Kudos,Activity,13424427117
"Jan 23, 2025, 10:29:08 AM",Kudos,Activity,13424651526
"Jan 23, 2025, 3:55:42 PM",Kudos,Activity,13432220915
"Jan 23, 2025, 8:48:56 PM",Kudos,Activity,13434229309
"Jan 23, 2025, 8:48:57 PM",Kudos,Activity,13434046995
"Jan 24, 2025, 6:07:34 AM",Kudos,Activity,13433083784
"Jan 24, 2025, 6:07:35 AM",Kudos,Activity,13433966800
"Jan 24, 2025, 11:43:22 AM",Kudos,Activity,13438874224
"Jan 24, 2025, 11:45:20 AM",Kudos,Activity,13438644471
"Jan 24, 2025, 7:01:35 PM",Kudos,Activity,13441314841
"Jan 24, 2025, 7:01:44 PM",Kudos,Activity,13440466819
"Jan 25, 2025, 2:27:15 PM",Kudos,Activity,13447359783
"Jan 25, 2025, 2:27:19 PM",Kudos,Activity,13447223674
"Jan 25, 2025, 2:27:30 PM",Kudos,Activity,13446392224
"Jan 25, 2025, 2:27:31 PM",Kudos,Activity,13447057371
"Jan 25, 2025, 3:39:07 PM",Kudos,Activity,13448721942
"Jan 25, 2025, 5:04:48 PM",Kudos,Activity,13450021389
"Jan 26, 2025, 3:41:31 PM",Kudos,Activity,13457039059
"Jan 26, 2025, 8:45:48 PM",Kudos,Activity,13457007038
"Jan 26, 2025, 8:46:32 PM",Kudos,Activity,13456054889
"Jan 27, 2025, 11:57:35 AM",Kudos,Activity,13461266823
"Jan 27, 2025, 11:57:56 AM",Kudos,Activity,13458382256
"Jan 27, 2025, 7:36:55 PM",Kudos,Activity,13467239902
"Jan 27, 2025, 7:36:56 PM",Kudos,Activity,13467154091
"Jan 27, 2025, 7:37:13 PM",Kudos,Activity,13467936645
"Jan 27, 2025, 7:37:20 PM",Kudos,Activity,13466894640
"Jan 27, 2025, 7:37:22 PM",Kudos,Activity,13466527204
"Jan 27, 2025, 7:37:24 PM",Kudos,Activity,13466822178
"Jan 28, 2025, 8:37:54 PM",Kudos,Activity,13475983657
"Jan 28, 2025, 8:38:12 PM",Kudos,Activity,13476487636
"Jan 28, 2025, 8:38:14 PM",Kudos,Activity,13474921481
"Jan 28, 2025, 8:38:17 PM",Kudos,Activity,13477148421
"Jan 28, 2025, 8:38:19 PM",Kudos,Activity,13477309677
"Jan 28, 2025, 8:38:20 PM",Kudos,Activity,13477217646
"Jan 28, 2025, 8:38:22 PM",Kudos,Activity,13476884097
"Jan 28, 2025, 8:38:25 PM",Kudos,Activity,13477218430
"Jan 28, 2025, 8:38:29 PM",Kudos,Activity,13475835928
"Jan 28, 2025, 8:38:34 PM",Kudos,Activity,13477005563
"Jan 29, 2025, 2:42:55 PM",Kudos,Activity,13481397844
"Jan 29, 2025, 7:00:56 PM",Kudos,Activity,13485672604
"Jan 29, 2025, 7:00:57 PM",Kudos,Activity,13485696044
"Jan 29, 2025, 7:00:59 PM",Kudos,Activity,13485473877
"Jan 29, 2025, 7:01:29 PM",Kudos,Activity,13482747670
"Jan 30, 2025, 9:32:51 AM",Kudos,Activity,13490172380
"Jan 31, 2025, 1:14:17 AM",Kudos,Activity,13495725981
"Jan 31, 2025, 1:14:18 AM",Kudos,Activity,13495273994
"Jan 31, 2025, 1:14:23 AM",Kudos,Activity,13495483919
"Jan 31, 2025, 1:14:26 AM",Kudos,Activity,13495317326
"Jan 31, 2025, 5:30:45 PM",Kudos,Activity,13501617963
"Jan 31, 2025, 5:30:47 PM",Kudos,Activity,13502394444
"Jan 31, 2025, 5:30:53 PM",Kudos,Activity,13502549495
"Jan 31, 2025, 5:30:55 PM",Kudos,Activity,13502577251
"Jan 31, 2025, 5:30:58 PM",Kudos,Activity,13500817468
"Feb 1, 2025, 2:59:19 PM",Kudos,Activity,13510536072
"Feb 1, 2025, 2:59:33 PM",Kudos,Activity,13510002183
"Feb 1, 2025, 2:59:35 PM",Kudos,Activity,13510284449
"Feb 1, 2025, 2:59:38 PM",Kudos,Activity,13507862013
"Feb 1, 2025, 2:59:41 PM",Kudos,Activity,13509402408
"Feb 1, 2025, 2:59:50 PM",Kudos,Activity,13508779741
"Feb 1, 2025, 9:54:42 PM",Kudos,Activity,13511912730
"Feb 1, 2025, 9:54:44 PM",Kudos,Activity,13511230965
"Feb 2, 2025, 10:44:14 AM",Kudos,Activity,13516977081
"Feb 2, 2025, 10:44:20 AM",Kudos,Activity,13517044777
"Feb 2, 2025, 11:13:14 AM",Kudos,Activity,13517347622
"Feb 2, 2025, 12:25:11 PM",Kudos,Activity,13518390947
"Feb 2, 2025, 5:14:55 PM",Kudos,Activity,13521283544
"Feb 2, 2025, 5:14:57 PM",Kudos,Activity,13520491738
"Feb 3, 2025, 3:50:18 PM",Kudos,Activity,13528533225
"Feb 3, 2025, 4:53:40 PM",Kudos,Activity,13529128930
"Feb 4, 2025, 7:23:17 PM",Kudos,Activity,13539599108
"Feb 4, 2025, 7:23:20 PM",Kudos,Activity,13540068304
"Feb 4, 2025, 7:23:22 PM",Kudos,Activity,13538885413
"Feb 4, 2025, 7:23:38 PM",Kudos,Activity,13539367672
"Feb 4, 2025, 7:23:43 PM",Kudos,Activity,13540028294
"Feb 4, 2025, 7:23:46 PM",Kudos,Activity,13539918198
"Feb 4, 2025, 7:23:47 PM",Kudos,Activity,13539935169
"Feb 4, 2025, 7:23:49 PM",Kudos,Activity,13535125851
"Feb 4, 2025, 7:23:51 PM",Kudos,Activity,13535037621
"Feb 4, 2025, 7:23:59 PM",Kudos,Activity,13529576477
"Feb 4, 2025, 7:24:04 PM",Kudos,Activity,13529413112
"Feb 4, 2025, 8:01:57 PM",Kudos,Activity,13540175648
"Feb 4, 2025, 8:55:31 PM",Kudos,Activity,13540799215
"Feb 5, 2025, 7:00:15 AM",Kudos,Activity,13543713401
"Feb 5, 2025, 1:42:31 PM",Kudos,Activity,13544498632
"Feb 5, 2025, 5:15:42 PM",Kudos,Activity,13548227955
"Feb 5, 2025, 8:42:46 PM",Kudos,Activity,13549239450
"Feb 5, 2025, 9:35:45 PM",Kudos,Activity,13550266984
"Feb 6, 2025, 8:35:58 AM",Kudos,Activity,13553148108
"Feb 6, 2025, 10:42:06 AM",Kudos,Activity,13554071256
"Feb 6, 2025, 4:05:21 PM",Kudos,Activity,13556396045
"Feb 6, 2025, 4:05:22 PM",Kudos,Activity,13555793191
"Feb 6, 2025, 8:28:46 PM",Kudos,Activity,13558345117
"Feb 6, 2025, 8:28:48 PM",Kudos,Activity,13558467070
"Feb 6, 2025, 8:28:52 PM",Kudos,Activity,13558368614
"Feb 7, 2025, 3:37:51 AM",Kudos,Activity,13558239406
"Feb 7, 2025, 3:37:52 AM",Kudos,Activity,13557944108
"Feb 7, 2025, 4:01:12 PM",Kudos,Activity,13561813174
"Feb 7, 2025, 4:01:26 PM",Kudos,Activity,13564885810
"Feb 7, 2025, 5:45:03 PM",Kudos,Activity,13565489918
"Feb 8, 2025, 7:10:57 AM",Kudos,Activity,13565644182
"Feb 8, 2025, 9:04:52 AM",Kudos,Activity,13569570786
"Feb 8, 2025, 9:05:03 AM",Kudos,Activity,13566119819
"Feb 8, 2025, 9:05:05 AM",Kudos,Activity,13565861769
"Feb 8, 2025, 9:05:15 AM",Kudos,Activity,13566240391
"Feb 8, 2025, 4:17:09 PM",Kudos,Activity,13573306865
"Feb 8, 2025, 4:17:09 PM",Kudos,Activity,13573601016
"Feb 8, 2025, 8:56:56 PM",Kudos,Activity,13574559996
"Feb 8, 2025, 8:57:05 PM",Kudos,Activity,13571675354
"Feb 8, 2025, 9:25:36 PM",Kudos,Activity,13575771011
